
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'88510 - 88578, <Product> : На самом высоком уровне: закулисная история окончания холодной войны' == '<NULL>'
'88509 - 88579, <Product> : «На самом высоком уровне: закулисная история окончания холодной войны»' == '<NULL>'
'88503 - 88579, <Product> : книге «На самом высоком уровне: закулисная история окончания холодной войны»' == '<NULL>'
'92918 - 92928, <Product> : Моя борьба' == '<NULL>'
'92917 - 92929, <Product> : «Моя борьба»' == '<NULL>'
'92911 - 92929, <Product> : книге «Моя борьба»' == '<NULL>'
'97876 - 97891, <Product> : Сахарный Кремль' == '97874 - 97893, <Org> : " Сахарный Кремль "'
'97874 - 97893, <Product> : " Сахарный Кремль "' == '97874 - 97893, <Org> : " Сахарный Кремль "'
'99225 - 99240, <Product> : Сахарный Кремль' == '99223 - 99242, <Org> : " Сахарный Кремль "'
'99223 - 99242, <Product> : " Сахарный Кремль "' == '99223 - 99242, <Org> : " Сахарный Кремль "'
'117985 - 118000, <Product> : Сахарный Кремль' == '117983 - 118002, <Org> : " Сахарный Кремль "'
'117983 - 118002, <Product> : " Сахарный Кремль "' == '117983 - 118002, <Org> : " Сахарный Кремль "'
'121945 - 121961, <Product> : рекламный плакат' == '<NULL>'
'137400 - 137412, <Product> : книг Есенина' == '137405 - 137412, <Person> : Есенина'
'137496 - 137508, <Product> : книг Есенина' == '137501 - 137508, <Person> : Есенина'
'137601 - 137619, <Product> : книги Ивана Бунина' == '137607 - 137619, <Person> : Ивана Бунина'
'138821 - 138833, <Product> : книги Бунина' == '138827 - 138833, <Person> : Бунина'
'145252 - 145256, <Product> : Фото' == '145243 - 145256, <Person> : режиссер Фото'
'155818 - 155865, <Product> : Правила дорожного движения Российской Федерации' == '155845 - 155865, <Location> : Российской Федерации'
'155925 - 155940, <Product> : таблица штрафов' == '<NULL>'
'156173 - 156191, <Product> : Искусство в оковах' == '<NULL>'
'156205 - 156237, <Product> : Апокалипсис (подарочное издание)' == '156205 - 156216, <Location> : Апокалипсис'
'156262 - 156297, <Product> : Жизнь животных (комплект из 7 книг)' == '156262 - 156267, <Person> : Жизнь'
'156350 - 156402, <Product> : Синтетические материалы в судостроении и судоремонте' == '<NULL>'
'177204 - 177227, <Product> : Справочник автора книги' == '177196 - 177214, <Person> : Данилов Справочник'
'177252 - 177318, <Product> : Атлас бабочек и гусениц Европы и отчасти Русско-Азиатских владений' == '177276 - 177282, <Location> : Европы'
'177335 - 177364, <Product> : Указатель авторов и их статей' == '177345 - 177352, <Person> : авторов'
'177366 - 177390, <Product> : напечатанных в Известиях' == '177381 - 177390, <Org> : Известиях'
'177455 - 177470, <Product> : В мире сокровищ' == '<NULL>'
'177484 - 177529, <Product> : Очерк истории украинской советской литературы' == '<NULL>'
'307664 - 307679, <Product> : Фильтры Аквафор' == '307672 - 307679, <Person> : Аквафор'
'314663 - 314703, <Product> : книга «Душа Приморья в творчестве живёт»' == '314675 - 314683, <Location> : Приморья'
'346905 - 346920, <Product> : Фильтры Аквафор' == '346913 - 346920, <Person> : Аквафор'
'364467 - 364507, <Product> : книга «Душа Приморья в творчестве живёт»' == '364479 - 364487, <Location> : Приморья'
'369494 - 369501, <Product> : «Полет»' == '369494 - 369501, <Org> : «Полет»'
'371425 - 371465, <Product> : книга «Душа Приморья в творчестве живёт»' == '371437 - 371445, <Location> : Приморья'
'376760 - 376800, <Product> : книга «Душа Приморья в творчестве живёт»' == '376772 - 376780, <Location> : Приморья'
'389819 - 389859, <Product> : книга «Душа Приморья в творчестве живёт»' == '389831 - 389839, <Location> : Приморья'
'410349 - 410389, <Product> : книга «Душа Приморья в творчестве живёт»' == '410361 - 410369, <Location> : Приморья'
'433632 - 433647, <Product> : Фильтры Аквафор' == '433640 - 433647, <Person> : Аквафор'
'564309 - 564313, <Product> : буры' == '<NULL>'
'714812 - 714831, <Product> : раскладных кроватей' == '<NULL>'
'714878 - 714906, <Product> : печей для просушки помещений' == '714897 - 714906, <Location> : помещений'
'714914 - 714944, <Product> : электронагревательных приборов' == '<NULL>'
'715023 - 715027, <Product> : мыла' == '<NULL>'
'715032 - 715037, <Product> : одеял' == '<NULL>'
'715039 - 715065, <Product> : передвижную электростанцию' == '715039 - 715065, <Org> : передвижную электростанцию'
'715136 - 715166, <Product> : консервов для детского питания' == '<NULL>'
'715179 - 715186, <Product> : тушенки' == '<NULL>'
'715199 - 715215, <Product> : рыбных консервов' == '<NULL>'
'715233 - 715252, <Product> : бутилированной воды' == '<NULL>'
'716165 - 716169, <Product> : газа' == '<NULL>'
'717204 - 717208, <Product> : газа' == '<NULL>'
'736327 - 736334, <Product> : чемодан' == '<NULL>'
'737032 - 737055, <Product> : Государственная граница' == '<NULL>'
'737031 - 737056, <Product> : "Государственная граница"' == '<NULL>'
'737024 - 737056, <Product> : фильме "Государственная граница"' == '<NULL>'
'739436 - 739461, <Product> : Три дня Виктора Чернышева' == '739444 - 739461, <Person> : Виктора Чернышева'
'739435 - 739462, <Product> : "Три дня Виктора Чернышева"' == '739444 - 739461, <Person> : Виктора Чернышева'
'739428 - 739462, <Product> : фильме "Три дня Виктора Чернышева"' == '739444 - 739461, <Person> : Виктора Чернышева'
'742701 - 742726, <Product> : Человек в проходном дворе' == '742701 - 742708, <Person> : Человек'
'742700 - 742727, <Product> : "Человек в проходном дворе"' == '742701 - 742708, <Person> : Человек'
'742693 - 742727, <Product> : фильме "Человек в проходном дворе"' == '742701 - 742708, <Person> : Человек'
'743393 - 743401, <Product> : Клинским' == '743393 - 743401, <Person> : Клинским'
'743617 - 743637, <Product> : Кольцо из Амстердама' == '743616 - 743638, <Location> : "Кольцо из Амстердама"'
'743616 - 743638, <Product> : "Кольцо из Амстердама"' == '743616 - 743638, <Location> : "Кольцо из Амстердама"'
'743609 - 743638, <Product> : фильме "Кольцо из Амстердама"' == '743616 - 743638, <Location> : "Кольцо из Амстердама"'
'745932 - 745952, <Product> : Рожденные революцией' == '<NULL>'
'745931 - 745953, <Product> : "Рожденные революцией"' == '<NULL>'
'745923 - 745953, <Product> : картине "Рожденные революцией"' == '<NULL>'
'748472 - 748480, <Product> : картинах' == '<NULL>'
'750123 - 750140, <Product> : Ночь над кордоном' == '750132 - 750140, <Person> : кордоном'
'750122 - 750141, <Product> : "Ночь над кордоном"' == '750132 - 750140, <Person> : кордоном'
'750115 - 750141, <Product> : фильме "Ночь над кордоном"' == '750132 - 750140, <Person> : кордоном'
'752431 - 752437, <Product> : фильма' == '<NULL>'
'757654 - 757661, <Product> : статьях' == '<NULL>'
'795677 - 795696, <Product> : Старое-доброе время' == '795664 - 795697, <Person> : автор песни «Старое-доброе время»'
'795676 - 795697, <Product> : «Старое-доброе время»' == '795664 - 795697, <Person> : автор песни «Старое-доброе время»'
'795670 - 795697, <Product> : песни «Старое-доброе время»' == '795664 - 795697, <Person> : автор песни «Старое-доброе время»'
'801452 - 801457, <Product> : Текст' == '<NULL>'
'804660 - 804672, <Product> : медикаментов' == '<NULL>'
'804675 - 804684, <Product> : консервов' == '<NULL>'
'827200 - 827204, <Product> : буры' == '<NULL>'
'977703 - 977722, <Product> : раскладных кроватей' == '<NULL>'
'977769 - 977797, <Product> : печей для просушки помещений' == '977788 - 977797, <Location> : помещений'
'977805 - 977835, <Product> : электронагревательных приборов' == '<NULL>'
'977914 - 977918, <Product> : мыла' == '<NULL>'
'977923 - 977928, <Product> : одеял' == '<NULL>'
'977930 - 977956, <Product> : передвижную электростанцию' == '977930 - 977956, <Org> : передвижную электростанцию'
'978027 - 978057, <Product> : консервов для детского питания' == '<NULL>'
'978070 - 978077, <Product> : тушенки' == '<NULL>'
'978090 - 978106, <Product> : рыбных консервов' == '<NULL>'
'978124 - 978143, <Product> : бутилированной воды' == '<NULL>'
'979056 - 979060, <Product> : газа' == '<NULL>'
'980095 - 980099, <Product> : газа' == '<NULL>'
'999218 - 999225, <Product> : чемодан' == '<NULL>'
'999923 - 999946, <Product> : Государственная граница' == '<NULL>'
'999922 - 999947, <Product> : "Государственная граница"' == '<NULL>'
'999915 - 999947, <Product> : фильме "Государственная граница"' == '<NULL>'
'1002327 - 1002352, <Product> : Три дня Виктора Чернышева' == '1002335 - 1002352, <Person> : Виктора Чернышева'
'1002326 - 1002353, <Product> : "Три дня Виктора Чернышева"' == '1002335 - 1002352, <Person> : Виктора Чернышева'
'1002319 - 1002353, <Product> : фильме "Три дня Виктора Чернышева"' == '1002335 - 1002352, <Person> : Виктора Чернышева'
'1005592 - 1005617, <Product> : Человек в проходном дворе' == '1005592 - 1005599, <Person> : Человек'
'1005591 - 1005618, <Product> : "Человек в проходном дворе"' == '1005592 - 1005599, <Person> : Человек'
'1005584 - 1005618, <Product> : фильме "Человек в проходном дворе"' == '1005592 - 1005599, <Person> : Человек'
'1006284 - 1006292, <Product> : Клинским' == '1006284 - 1006292, <Person> : Клинским'
'1006508 - 1006528, <Product> : Кольцо из Амстердама' == '1006507 - 1006529, <Location> : "Кольцо из Амстердама"'
'1006507 - 1006529, <Product> : "Кольцо из Амстердама"' == '1006507 - 1006529, <Location> : "Кольцо из Амстердама"'
