
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'330359 - 330367, <Location> : Гагаузии' == '<NULL>'
'330500 - 330508, <Location> : Гагаузию' == '<NULL>'
'330722 - 330730, <Location> : Гагаузии' == '<NULL>'
'330905 - 330913, <Location> : Кишиневе' == '330895 - 330913, <Org> : властью в Кишиневе'
'330966 - 330974, <Location> : Гагаузии' == '<NULL>'
'331606 - 331614, <Location> : Гагаузия' == '<NULL>'
'331757 - 331765, <Location> : Гагаузии' == '<NULL>'
'331797 - 331805, <Location> : Гагаузия' == '<NULL>'
'331996 - 332004, <Location> : Гагаузии' == '<NULL>'
'332109 - 332117, <Location> : Гагаузию' == '<NULL>'
'332398 - 332406, <Location> : Гагаузии' == '<NULL>'
'332621 - 332629, <Location> : Гагаузия' == '<NULL>'
'332898 - 332906, <Location> : Гагаузии' == '<NULL>'
'333004 - 333012, <Location> : Гагаузии' == '<NULL>'
'333041 - 333049, <Location> : Гагаузии' == '<NULL>'
'333055 - 333063, <Location> : Гагаузии' == '<NULL>'
'334010 - 334018, <Location> : Гагаузия' == '<NULL>'
'334206 - 334212, <Location> : Россия' == '<NULL>'
'334831 - 334839, <Location> : Гагаузии' == '<NULL>'
'335052 - 335060, <Location> : Гагаузии' == '<NULL>'
'335118 - 335126, <Location> : Гагаузии' == '<NULL>'
'336103 - 336111, <Location> : Гагаузии' == '<NULL>'
'336619 - 336627, <Location> : Гагаузии' == '<NULL>'
'336797 - 336805, <Location> : Гагаузии' == '<NULL>'
'336864 - 336871, <Location> : Комрата' == '<NULL>'
'336873 - 336881, <Location> : Гагаузия' == '<NULL>'
'336996 - 337004, <Location> : Гагаузии' == '<NULL>'
'337028 - 337036, <Location> : Гагаузии' == '<NULL>'
'337429 - 337437, <Location> : Гагаузия' == '<NULL>'
'337569 - 337571, <Location> : РМ' == '<NULL>'
'337590 - 337598, <Location> : Гагаузии' == '<NULL>'
'337725 - 337733, <Location> : Гагаузию' == '<NULL>'
'338446 - 338454, <Location> : Гагаузии' == '<NULL>'
'338779 - 338787, <Location> : Гагаузии' == '<NULL>'
'338882 - 338890, <Location> : Гагаузии' == '<NULL>'
'338929 - 338937, <Location> : Гагаузии' == '<NULL>'
'339164 - 339172, <Location> : Гагаузии' == '<NULL>'
'339310 - 339318, <Location> : Гагаузии' == '<NULL>'
'339352 - 339360, <Location> : Гагаузии' == '<NULL>'
'339460 - 339468, <Location> : Гагаузия' == '<NULL>'
'339806 - 339814, <Location> : Гагаузии' == '<NULL>'
'339834 - 339842, <Location> : Гагаузии' == '<NULL>'
'339872 - 339880, <Location> : Гагаузию' == '<NULL>'
'340398 - 340406, <Location> : Гагаузия' == '<NULL>'
'341044 - 341051, <Location> : Кишинев' == '<NULL>'
'341055 - 341062, <Location> : Комрата' == '<NULL>'
'341446 - 341454, <Location> : Кишинева' == '<NULL>'
'341541 - 341549, <Location> : Гагаузии' == '<NULL>'
'341771 - 341779, <Location> : Гагаузии' == '<NULL>'
'341848 - 341856, <Location> : Кишинева' == '<NULL>'
'342008 - 342016, <Location> : Гагаузии' == '<NULL>'
'342444 - 342452, <Location> : Гагаузия' == '<NULL>'
'342504 - 342510, <Location> : Комрат' == '<NULL>'
'342554 - 342561, <Location> : Комрате' == '<NULL>'
'342921 - 342927, <Location> : Комрат' == '<NULL>'
'343119 - 343121, <Location> : РМ' == '<NULL>'
'343490 - 343498, <Location> : Кишиневе' == '<NULL>'
'346413 - 346421, <Location> : Саратове' == '<NULL>'
'348731 - 348736, <Location> : Дьёре' == '<NULL>'
'352138 - 352144, <Location> : России' == '<NULL>'
'352692 - 352695, <Location> : США' == '<NULL>'
'353017 - 353022, <Location> : Крыму' == '<NULL>'
'353637 - 353654, <Location> : Тюменской области' == '<NULL>'
'355285 - 355306, <Location> : Архангельской области' == '355281 - 355306, <Org> : ЛПК Архангельской области'
'355534 - 355562, <Location> : западе Архангельской области' == '<NULL>'
'356128 - 356161, <Location> : акватории Унской губы Белого моря' == '<NULL>'
'356163 - 356174, <Location> : Унская губа' == '<NULL>'
'356549 - 356560, <Location> : Унской губе' == '<NULL>'
'356656 - 356677, <Location> : Архангельской области' == '<NULL>'
'356703 - 356715, <Location> : Архангельске' == '<NULL>'
'356888 - 356909, <Location> : Архангельской области' == '356874 - 356909, <Org> : правительства Архангельской области'
'357705 - 357710, <Location> : Онеги' == '<NULL>'
'357713 - 357721, <Location> : Соловков' == '<NULL>'
'358081 - 358097, <Location> : Приморского края' == '<NULL>'
'358123 - 358142, <Location> : Воронежской области' == '<NULL>'
'358161 - 358176, <Location> : Курской области' == '<NULL>'
'358199 - 358219, <Location> : Ставропольского края' == '<NULL>'
'358290 - 358306, <Location> : Приморского края' == '<NULL>'
'359435 - 359466, <Location> : Азиатско-Тихоокеанского региона' == '<NULL>'
'359518 - 359537, <Location> : Воронежской области' == '<NULL>'
'360577 - 360592, <Location> : Курской области' == '<NULL>'
'361437 - 361457, <Location> : Ставропольского края' == '<NULL>'
'361998 - 362013, <Location> : Западная Сибирь' == '361984 - 362014, <Org> : ООО «ЛУКОЙЛ — Западная Сибирь»'
'362601 - 362608, <Location> : Европой' == '<NULL>'
'363199 - 363220, <Location> : Архангельской области' == '363182 - 363220, <Org> : Отделение ПФР по Архангельской области'
'363541 - 363562, <Location> : Архангельской области' == '<NULL>'
'363898 - 363933, <Location> : МО «Приморский муниципальный район»' == '363898 - 363933, <Org> : МО «Приморский муниципальный район»'
'364153 - 364168, <Location> : земли Поморской' == '<NULL>'
'364260 - 364275, <Location> : земли Поморской' == '364242 - 364276, <Org> : выставка «Из недр земли Поморской»'
'364368 - 364389, <Location> : Архангельской области' == '<NULL>'
'364479 - 364487, <Location> : Приморья' == '<NULL>'
'364547 - 364565, <Location> : Приморского района' == '<NULL>'
'365092 - 365110, <Location> : Приморского района' == '<NULL>'
'365257 - 365275, <Location> : Приморского района' == '365228 - 365275, <Org> : Отдел надзорной деятельности Приморского района'
'365310 - 365331, <Location> : Архангельской области' == '<NULL>'
'365430 - 365471, <Location> : муниципальных образований «Лисестровское»' == '<NULL>'
'365474 - 365483, <Location> : «Уемское»' == '<NULL>'
'366118 - 366131, <Location> : с. Заостровье' == '<NULL>'
'366411 - 366429, <Location> : Приморского района' == '<NULL>'
'366931 - 366949, <Location> : Приморского района' == '<NULL>'
'366980 - 366998, <Location> : Приморского района' == '366951 - 367002, <Org> : Отдел надзорной деятельности Приморского района УНД'
'367027 - 367033, <Location> : России' == '<NULL>'
'367037 - 367058, <Location> : Архангельской области' == '<NULL>'
'367096 - 367114, <Location> : Приморского района' == '<NULL>'
'367189 - 367210, <Location> : Архангельской области' == '<NULL>'
'368008 - 368014, <Location> : Талаги' == '<NULL>'
'368218 - 368226, <Location> : Приморья' == '<NULL>'
'368283 - 368289, <Location> : Севере' == '368237 - 368309, <Org> : выставка «Степан Писахов. Первые пятилетки на Севере. Графика. Живопись»'
'370157 - 370178, <Location> : Архангельской области' == '<NULL>'
'370485 - 370491, <Location> : России' == '<NULL>'
'370499 - 370520, <Location> : Архангельской области' == '<NULL>'
'370523 - 370551, <Location> : Ненецкому автономному округу' == '<NULL>'
'370601 - 370607, <Location> : России' == '<NULL>'
'370856 - 370891, <Location> : МО «Приморский муниципальный район»' == '<NULL>'
'370951 - 370971, <Location> : Российской Федерации' == '<NULL>'
'371111 - 371126, <Location> : земли Поморской' == '<NULL>'
'371175 - 371183, <Location> : Приморья' == '<NULL>'
'371218 - 371233, <Location> : земли Поморской' == '<NULL>'
'371305 - 371323, <Location> : Приморского района' == '<NULL>'
'371326 - 371347, <Location> : Архангельской области' == '<NULL>'
'371437 - 371445, <Location> : Приморья' == '<NULL>'
'371505 - 371523, <Location> : Приморского района' == '<NULL>'
'371613 - 371624, <Location> : д. Рикасиха' == '<NULL>'
'372050 - 372068, <Location> : Приморского района' == '<NULL>'
'372215 - 372233, <Location> : Приморского района' == '<NULL>'
'372258 - 372264, <Location> : России' == '<NULL>'
'372268 - 372289, <Location> : Архангельской области' == '<NULL>'
'372388 - 372429, <Location> : муниципальных образований «Лисестровское»' == '<NULL>'
'372432 - 372441, <Location> : «Уемское»' == '<NULL>'
'373076 - 373089, <Location> : с. Заостровье' == '<NULL>'
'373369 - 373387, <Location> : Приморского района' == '<NULL>'
'373889 - 373907, <Location> : Приморского района' == '<NULL>'
'373938 - 373956, <Location> : Приморского района' == '<NULL>'
'373985 - 373991, <Location> : России' == '<NULL>'
'373995 - 374016, <Location> : Архангельской области' == '<NULL>'
'374054 - 374072, <Location> : Приморского района' == '<NULL>'
'374147 - 374168, <Location> : Архангельской области' == '<NULL>'
'374999 - 375036, <Location> : муниципальном образовании «Талажское»' == '<NULL>'
'375176 - 375184, <Location> : Приморья' == '<NULL>'
'375241 - 375247, <Location> : Севере' == '<NULL>'
'375492 - 375513, <Location> : Архангельской области' == '<NULL>'
'375820 - 375826, <Location> : России' == '<NULL>'
'375834 - 375855, <Location> : Архангельской области' == '<NULL>'
'375858 - 375886, <Location> : Ненецкому автономному округу' == '<NULL>'
'375936 - 375942, <Location> : России' == '<NULL>'
'376191 - 376226, <Location> : МО «Приморский муниципальный район»' == '<NULL>'
'376286 - 376306, <Location> : Российской Федерации' == '<NULL>'
'376446 - 376461, <Location> : земли Поморской' == '<NULL>'
'376510 - 376518, <Location> : Приморья' == '<NULL>'
'376553 - 376568, <Location> : земли Поморской' == '<NULL>'
'376640 - 376658, <Location> : Приморского района' == '<NULL>'
'376661 - 376682, <Location> : Архангельской области' == '<NULL>'
'376772 - 376780, <Location> : Приморья' == '<NULL>'
'376840 - 376858, <Location> : Приморского района' == '<NULL>'
'376948 - 376959, <Location> : д. Рикасиха' == '<NULL>'
'377385 - 377403, <Location> : Приморского района' == '<NULL>'
'377550 - 377568, <Location> : Приморского района' == '<NULL>'
'377593 - 377599, <Location> : России' == '<NULL>'
'377603 - 377624, <Location> : Архангельской области' == '<NULL>'
'377723 - 377764, <Location> : муниципальных образований «Лисестровское»' == '<NULL>'
'377767 - 377776, <Location> : «Уемское»' == '<NULL>'
'378411 - 378424, <Location> : с. Заостровье' == '<NULL>'
'378704 - 378722, <Location> : Приморского района' == '<NULL>'
'379224 - 379242, <Location> : Приморского района' == '<NULL>'
'379273 - 379291, <Location> : Приморского района' == '<NULL>'
'379320 - 379326, <Location> : России' == '<NULL>'
'379330 - 379351, <Location> : Архангельской области' == '<NULL>'
'379389 - 379407, <Location> : Приморского района' == '<NULL>'
'379482 - 379503, <Location> : Архангельской области' == '<NULL>'
'380301 - 380307, <Location> : Талаги' == '<NULL>'
'380334 - 380371, <Location> : муниципальном образовании «Талажское»' == '<NULL>'
