
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'960343 - 960361, <Location> : Кабардино-Балкарию' == '<NULL>'
'960623 - 960656, <Location> : Республике Северная Осетия-Алания' == '<NULL>'
'960883 - 960894, <Location> : Ставрополье' == '<NULL>'
'961159 - 961164, <Location> : Чечни' == '<NULL>'
'961166 - 961171, <Location> : Чечня' == '<NULL>'
'961183 - 961188, <Location> : Чечни' == '<NULL>'
'961384 - 961389, <Location> : Чечни' == '<NULL>'
'961940 - 961953, <Location> : Первоуральске' == '<NULL>'
'962193 - 962210, <Location> : Тюменской области' == '<NULL>'
'962857 - 962861, <Location> : Югры' == '<NULL>'
'963521 - 963541, <Location> : Белгородскую область' == '<NULL>'
'963982 - 963998, <Location> : Брянской области' == '<NULL>'
'964048 - 964068, <Location> : Владимирской области' == '<NULL>'
'964948 - 964965, <Location> : Калужской области' == '<NULL>'
'965517 - 965532, <Location> : Курская область' == '<NULL>'
'966242 - 966260, <Location> : Московская область' == '<NULL>'
'966631 - 966648, <Location> : Орловской области' == '<NULL>'
'967560 - 967578, <Location> : Тамбовской области' == '<NULL>'
'967800 - 967810, <Location> : Тамбовщине' == '<NULL>'
'968059 - 968075, <Location> : Тульской области' == '<NULL>'
'968331 - 968340, <Location> : Ярославля' == '<NULL>'
'968640 - 968646, <Location> : Адыгея' == '<NULL>'
'968655 - 968661, <Location> : Адыгеи' == '<NULL>'
'969392 - 969411, <Location> : Челябинская область' == '<NULL>'
'969415 - 969418, <Location> : Аше' == '<NULL>'
'969507 - 969513, <Location> : города' == '<NULL>'
'969771 - 969776, <Location> : улице' == '<NULL>'
'969778 - 969782, <Location> : Югра' == '<NULL>'
'969819 - 969823, <Location> : Югры' == '<NULL>'
'970109 - 970126, <Location> : Ямало-Ненецкий АО' == '<NULL>'
'970139 - 970144, <Location> : Ямале' == '<NULL>'
'970182 - 970189, <Location> : Арктики' == '<NULL>'
'970283 - 970290, <Location> : Арктике' == '<NULL>'
'970328 - 970337, <Location> : Салехарде' == '<NULL>'
'970339 - 970368, <Location> : Центральный федеральный округ' == '<NULL>'
'970370 - 970390, <Location> : Белгородская область' == '<NULL>'
'970483 - 970503, <Location> : Белгородскую область' == '<NULL>'
'970660 - 970676, <Location> : Брянская область' == '<NULL>'
'970718 - 970725, <Location> : Брянске' == '<NULL>'
'970944 - 970960, <Location> : Брянской области' == '<NULL>'
'970985 - 971005, <Location> : Владимирская область' == '<NULL>'
'971010 - 971030, <Location> : Владимирской области' == '<NULL>'
'971234 - 971253, <Location> : Воронежская область' == '<NULL>'
'971323 - 971342, <Location> : Воронежской области' == '<NULL>'
'971528 - 971546, <Location> : Ивановская область' == '<NULL>'
'971629 - 971636, <Location> : Кинешмы' == '<NULL>'
'971831 - 971848, <Location> : Калужская область' == '<NULL>'
'971910 - 971927, <Location> : Калужской области' == '<NULL>'
'972139 - 972158, <Location> : Костромская область' == '<NULL>'
'972162 - 972170, <Location> : Костроме' == '<NULL>'
'972234 - 972241, <Location> : области' == '<NULL>'
'972479 - 972494, <Location> : Курская область' == '<NULL>'
'972507 - 972522, <Location> : Курской области' == '<NULL>'
'972762 - 972778, <Location> : Липецкая область' == '<NULL>'
'972880 - 972887, <Location> : Липецка' == '<NULL>'
'972959 - 972970, <Location> : Подмосковье' == '<NULL>'
'973204 - 973222, <Location> : Московская область' == '<NULL>'
'973424 - 973440, <Location> : Химкинского леса' == '<NULL>'
'973553 - 973570, <Location> : Орловская область' == '<NULL>'
'973593 - 973610, <Location> : Орловской области' == '<NULL>'
'974378 - 974384, <Location> : Польши' == '<NULL>'
'974522 - 974540, <Location> : Тамбовской области' == '<NULL>'
'974762 - 974772, <Location> : Тамбовщине' == '<NULL>'
'975021 - 975037, <Location> : Тульской области' == '<NULL>'
'975139 - 975145, <Location> : регион' == '<NULL>'
'975173 - 975180, <Location> : области' == '<NULL>'
'975251 - 975258, <Location> : области' == '<NULL>'
'975243 - 975258, <Location> : районах области' == '<NULL>'
'975293 - 975302, <Location> : Ярославля' == '<NULL>'
'975602 - 975608, <Location> : Адыгея' == '<NULL>'
'975617 - 975623, <Location> : Адыгеи' == '<NULL>'
'975647 - 975653, <Location> : страны' == '<NULL>'
'975732 - 975740, <Location> : Логанаки' == '<NULL>'
'976199 - 976205, <Location> : Москвы' == '<NULL>'
'976386 - 976405, <Location> : Республике Калмыкия' == '<NULL>'
'976466 - 976475, <Location> : Астрахани' == '<NULL>'
'976753 - 976759, <Location> : Кубани' == '<NULL>'
'977059 - 977077, <Location> : Ростовской области' == '<NULL>'
'977299 - 977306, <Location> : Балыкча' == '<NULL>'
'977370 - 977386, <Location> : Республики Алтай' == '<NULL>'
'977407 - 977414, <Location> : Балыкчу' == '<NULL>'
'977464 - 977480, <Location> : Населенный пункт' == '<NULL>'
'977527 - 977543, <Location> : Республику Алтай' == '<NULL>'
'977574 - 977590, <Location> : Республики Алтай' == '<NULL>'
'977626 - 977644, <Location> : Улаганскому району' == '<NULL>'
'977966 - 977982, <Location> : зону подтопления' == '<NULL>'
'978197 - 978213, <Location> : Республике Алтай' == '<NULL>'
'978459 - 978466, <Location> : региона' == '<NULL>'
'978491 - 978501, <Location> : республики' == '<NULL>'
'978974 - 978981, <Location> : Украины' == '<NULL>'
'978982 - 978992, <Location> : территорию' == '<NULL>'
'979080 - 979085, <Location> : Крыму' == '<NULL>'
'979178 - 979183, <Location> : Крыма' == '<NULL>'
'979728 - 979733, <Location> : Крыму' == '<NULL>'
'979754 - 979765, <Location> : полуострова' == '<NULL>'
'979989 - 979999, <Location> : территорию' == '<NULL>'
'980119 - 980124, <Location> : Крыму' == '<NULL>'
'983326 - 983333, <Location> : Западом' == '<NULL>'
'983517 - 983523, <Location> : Европу' == '<NULL>'
'986328 - 986344, <Location> : Республике Алтай' == '<NULL>'
'986421 - 986428, <Location> : региона' == '<NULL>'
'986450 - 986460, <Location> : республики' == '<NULL>'
'986442 - 986460, <Location> : районах республики' == '<NULL>'
'986551 - 986556, <Location> : Майма' == '<NULL>'
'986622 - 986643, <Location> : Усть-Коксинский район' == '<NULL>'
'986730 - 986737, <Location> : региона' == '<NULL>'
'986763 - 986773, <Location> : республике' == '<NULL>'
'986791 - 986798, <Location> : регионе' == '<NULL>'
'986953 - 986960, <Location> : регионе' == '<NULL>'
'986993 - 987009, <Location> : Республики Алтай' == '<NULL>'
'987185 - 987201, <Location> : Республики Алтай' == '<NULL>'
'988640 - 988647, <Location> : р.Ингур' == '<NULL>'
'994814 - 994837, <Location> : Республике Южная Осетия' == '<NULL>'
'995090 - 995098, <Location> : странами' == '<NULL>'
'995121 - 995133, <Location> : Южной Осетии' == '<NULL>'
'995193 - 995203, <Location> : Республики' == '<NULL>'
'995416 - 995428, <Location> : Южной Осетии' == '<NULL>'
'996092 - 996102, <Location> : Тамбовской' == '<NULL>'
'996116 - 996133, <Location> : Тульской областях' == '<NULL>'
'996338 - 996357, <Location> : Приволжском округах' == '<NULL>'
'996381 - 996390, <Location> : Сибирском' == '<NULL>'
'996411 - 996426, <Location> : Дальневосточном' == '<NULL>'
'996429 - 996434, <Location> : Южном' == '<NULL>'
'997368 - 997374, <Location> : Москве' == '<NULL>'
'997550 - 997556, <Location> : Москве' == '<NULL>'
'997585 - 997591, <Location> : страны' == '<NULL>'
'997639 - 997647, <Location> : Рославль' == '<NULL>'
'997648 - 997666, <Location> : Смоленской области' == '<NULL>'
'997881 - 997888, <Location> : городок' == '<NULL>'
'998927 - 998933, <Location> : Европы' == '<NULL>'
'999045 - 999051, <Location> : Львове' == '<NULL>'
'999483 - 999489, <Location> : Львове' == '<NULL>'
'1000835 - 1000840, <Location> : Львов' == '<NULL>'
'1006561 - 1006567, <Location> : Талине' == '<NULL>'
'1006854 - 1006860, <Location> : Москву' == '<NULL>'
'1015102 - 1015116, <Location> : Новослободской' == '<NULL>'
'1015898 - 1015905, <Location> : столицы' == '<NULL>'
'1015877 - 1015905, <Location> : основных магистралях столицы' == '<NULL>'
'1016113 - 1016136, <Location> : Университетской площади' == '<NULL>'
'1016138 - 1016150, <Location> : Осташковском' == '<NULL>'
'1016152 - 1016171, <Location> : Новорязанском шоссе' == '<NULL>'
'1016176 - 1016190, <Location> : проспекте Мира' == '<NULL>'
'1016192 - 1016204, <Location> : Москворецкой' == '<NULL>'
'1016207 - 1016230, <Location> : Воробьевской набережной' == '<NULL>'
'1016235 - 1016250, <Location> : улицах Косыгина' == '<NULL>'
'1016252 - 1016267, <Location> : Садово-Спасской' == '<NULL>'
'1016269 - 1016282, <Location> : Нижегородской' == '<NULL>'
'1016284 - 1016303, <Location> : 1-й Тверской-Ямской' == '<NULL>'
'1016305 - 1016318, <Location> : Менделеевской' == '<NULL>'
'1016320 - 1016328, <Location> : Лебедева' == '<NULL>'
'1016330 - 1016337, <Location> : Хохлова' == '<NULL>'
'1016585 - 1016608, <Location> : ул. 1-я Тверская-Ямская' == '<NULL>'
'1016610 - 1016626, <Location> : Москворецкая наб' == '<NULL>'
'1016629 - 1016648, <Location> : Садовая-Спасская ул' == '<NULL>'
'1016866 - 1016876, <Location> : Ленобласти' == '<NULL>'
'1017025 - 1017032, <Location> : региона' == '<NULL>'
'1017045 - 1017061, <Location> : Балтийского моря' == '<NULL>'
'1017036 - 1017061, <Location> : странами Балтийского моря' == '<NULL>'
'1017119 - 1017140, <Location> : Ленинградской области' == '<NULL>'
'1017587 - 1017609, <Location> : Ленинградской областью' == '<NULL>'
'1017997 - 1018018, <Location> : Ленинградской области' == '<NULL>'
'1018045 - 1018051, <Location> : регион' == '<NULL>'
'1018092 - 1018113, <Location> : Ленинградской области' == '<NULL>'
'1018578 - 1018596, <Location> : Балтийском регионе' == '<NULL>'
'1018615 - 1018633, <Location> : Балтийском регионе' == '<NULL>'
'1018733 - 1018754, <Location> : Ленинградская область' == '<NULL>'
'1019385 - 1019399, <Location> : Баренц-региона' == '<NULL>'
'1019548 - 1019556, <Location> : регионов' == '<NULL>'
'1019891 - 1019902, <Location> : Архангельск' == '<NULL>'
'1019961 - 1019979, <Location> : Республика Карелия' == '<NULL>'
'1021076 - 1021089, <Location> : Северо-Запада' == '<NULL>'
'1021253 - 1021262, <Location> : Мурманске' == '<NULL>'
'1021344 - 1021349, <Location> : Вадсё' == '<NULL>'
'1021970 - 1021985, <Location> : Республики Коми' == '<NULL>'
'1022426 - 1022430, <Location> : Коми' == '<NULL>'
'1023936 - 1023953, <Location> : Калужской области' == '<NULL>'
'1025022 - 1025026, <Location> : Коми' == '<NULL>'
'1025670 - 1025692, <Location> : Мари-Турекского района' == '<NULL>'
'1026236 - 1026258, <Location> : Мари-Турекского района' == '<NULL>'
'1026721 - 1026727, <Location> : района' == '<NULL>'
'1027926 - 1027939, <Location> : города Москвы' == '<NULL>'
